,buyprice,buytime,date,pnl,pos,quantity,sellprice,selltime,sl,target,type
1251,470.5174046252642,14:05:00,2021-11-26,-221.740462526418,closed,100.0,468.3,13:50:00,470.5174046252642,466.058439305262,sell
1252,475.0086698094125,09:15:00,2021-11-29,-1500.8669809412481,closed,100.0,460.0,09:15:00,475.0086698094125,444.9913301905875,sell
1253,464.7603028284712,09:30:00,2021-11-29,-641.0302828471174,closed,100.0,458.35,09:20:00,464.7603028284712,451.93969717152885,sell
1254,473.9,12:35:00,2021-11-29,-288.5922828763057,closed,100.0,471.0140771712369,12:55:00,471.0140771712369,476.78592282876303,buy
1255,474.7,13:15:00,2021-11-29,-213.46251452130218,closed,100.0,472.56537485478697,14:10:00,472.56537485478697,478.38592282876306,buy
1256,466.2665332691397,14:25:00,2021-11-29,428.34667308603116,closed,100.0,470.55,14:15:00,473.5576200577742,466.2665332691397,sell
1257,464.8655777532029,14:50:00,2021-11-29,293.4422246797112,closed,100.0,467.8,14:30:00,470.7344222467971,464.8655777532029,sell
1258,465.45,15:20:00,2021-11-29,75.0,closed,100.0,466.2,14:55:00,468.5640902289341,462.68445650748873,sell
1259,473.7,09:15:00,2021-11-30,-55.80251555505811,closed,100.0,473.1419748444494,10:50:00,473.1419748444494,481.60395788928327,buy
1260,466.761119203309,11:30:00,2021-11-30,368.88807966909667,closed,100.0,470.45,11:05:00,472.317302190709,466.761119203309,sell
1261,468.2670147744742,12:50:00,2021-11-30,-396.7014774474194,closed,100.0,464.3,11:35:00,468.2670147744742,460.3329852255258,sell
1262,467.5887299508889,13:40:00,2021-11-30,-243.87299508888987,closed,100.0,465.15,13:00:00,467.5887299508889,462.03298522552575,sell
1263,461.91433438041616,15:00:00,2021-11-30,333.56656195838355,closed,100.0,465.25,14:35:00,466.42646771300895,461.91433438041616,sell
1264,467.95,09:15:00,2021-12-01,72.97073515127295,closed,100.0,468.6797073515127,12:25:00,468.6797073515127,474.25766382508226,buy
1265,471.1,13:55:00,2021-12-01,296.29798055040624,closed,100.0,474.0629798055041,14:30:00,468.89734472418314,474.0629798055041,buy
1266,473.8,14:35:00,2021-12-01,259.64007734116876,closed,100.0,476.3964007734117,14:45:00,471.4657393039295,476.3964007734117,buy
1267,476.25,14:50:00,2021-12-01,-55.00000000000114,closed,100.0,475.7,15:20:00,473.56099883618293,478.93900116381707,buy
1268,475.1,09:15:00,2021-12-02,-153.90011638170904,closed,100.0,473.56099883618293,09:15:00,473.56099883618293,476.6390011638171,buy
1269,475.85,10:25:00,2021-12-02,-142.44668265451423,closed,100.0,474.4255331734549,12:15:00,474.4255331734549,479.3212282504711,buy
1270,474.52426585732434,13:45:00,2021-12-02,-162.42658573243602,closed,100.0,472.9,12:25:00,474.52426585732434,470.33571212987056,sell
1271,475.6,14:35:00,2021-12-02,229.79234908092394,closed,100.0,477.89792349080926,15:20:00,474.86391265791207,477.89792349080926,buy
1272,478.8,09:15:00,2021-12-03,-318.56069051439135,closed,100.0,475.6143930948561,09:15:00,475.6143930948561,481.9856069051439,buy
1273,479.45,09:20:00,2021-12-03,-175.56824442765446,closed,100.0,477.69431755572344,09:50:00,477.69431755572344,482.1972324338499,buy
1274,479.8,11:40:00,2021-12-03,-247.01819804272418,closed,100.0,477.32981801957277,12:30:00,477.32981801957277,482.522424422697,buy
1275,471.99523505143395,14:15:00,2021-12-03,295.4764948566037,closed,100.0,474.95,12:35:00,474.3414611096166,471.99523505143395,sell
1276,471.257685001345,14:30:00,2021-12-03,119.23149986549788,closed,100.0,472.45,14:20:00,473.64231499865497,471.257685001345,sell
1277,473.14714108355577,14:55:00,2021-12-03,-159.7141083555755,closed,100.0,471.55,14:35:00,473.14714108355577,469.85970236598064,sell
1278,475.0,09:55:00,2021-12-06,-101.72439663214163,closed,100.0,473.9827560336786,11:00:00,473.9827560336786,478.01560855425333,buy
1279,472.7714899234662,12:40:00,2021-12-06,-77.14899234662198,closed,100.0,472.0,11:15:00,472.7714899234662,468.67197118936474,sell
1280,468.70872983016744,14:30:00,2021-12-06,224.12701698325463,closed,100.0,470.95,14:05:00,471.4842023584271,468.70872983016744,sell
1281,465.251296089674,15:10:00,2021-12-06,239.87039103259917,closed,100.0,467.65,14:35:00,468.83021417980757,465.251296089674,sell
1282,471.8,09:50:00,2021-12-07,342.46827574775693,closed,100.0,475.2246827574776,11:20:00,472.77883534624596,475.2246827574776,buy
1283,475.85,11:25:00,2021-12-07,-71.03943742827141,closed,100.0,475.1396056257173,12:50:00,475.1396056257173,478.0606433695408,buy
1284,476.7,13:15:00,2021-12-07,191.6381620324387,closed,100.0,478.6163816203244,14:15:00,475.6219768170146,478.6163816203244,buy
1285,478.85,14:20:00,2021-12-07,-126.0752273657431,closed,100.0,477.5892477263426,15:00:00,477.5892477263426,480.2553917486451,buy
1286,482.15,09:15:00,2021-12-08,341.4329073718193,closed,100.0,485.56432907371817,10:05:00,481.4372329063646,485.56432907371817,buy
1287,485.05,10:10:00,2021-12-08,244.41572112601762,closed,100.0,487.4941572112602,11:05:00,484.33964417432117,487.4941572112602,buy
1288,486.95,11:10:00,2021-12-08,-117.99247615051058,closed,100.0,485.7700752384949,11:40:00,485.7700752384949,489.1068202431109,buy
1289,486.9,11:55:00,2021-12-08,112.99247615050945,closed,100.0,488.0299247615051,12:30:00,485.9526584208556,488.0299247615051,buy
1290,488.25,12:35:00,2021-12-08,161.05966791069477,closed,100.0,489.86059667910695,13:55:00,488.04634532223827,489.86059667910695,buy
1291,489.8,14:00:00,2021-12-08,127.2389260088346,closed,100.0,491.07238926008836,14:55:00,488.9670812206758,491.07238926008836,buy
1292,488.71457179588276,10:45:00,2021-12-09,-101.45717958827731,closed,100.0,487.7,09:25:00,488.71457179588276,484.687786090626,sell
1293,489.75,12:05:00,2021-12-09,198.51957916078504,closed,100.0,491.73519579160785,13:10:00,489.60498007023415,491.73519579160785,buy
1294,491.1,13:15:00,2021-12-09,-126.06445287992756,closed,100.0,489.83935547120075,13:25:00,489.83935547120075,492.3606445287993,buy
1295,488.9184891835882,15:00:00,2021-12-09,-96.84891835881899,closed,100.0,487.95,14:15:00,488.9184891835882,485.9062065053539,sell
1296,486.7159267562094,13:30:00,2021-12-10,-1.5926756209410087,closed,100.0,486.7,10:10:00,486.7159267562094,484.0177738924243,sell
1297,487.5,14:05:00,2021-12-10,143.3706860506618,closed,100.0,488.9337068605066,14:30:00,486.49235992882166,488.9337068605066,buy
1298,489.25,14:35:00,2021-12-10,126.0688457654453,closed,100.0,490.51068845765445,14:35:00,487.98931154234555,490.51068845765445,buy
1299,491.2,14:40:00,2021-12-10,307.71196118890316,closed,100.0,494.277119611889,15:00:00,490.9617831143699,494.277119611889,buy
1300,497.4,09:15:00,2021-12-13,247.95413061320346,closed,100.0,499.879541306132,09:40:00,495.5450143878297,499.879541306132,buy
1301,499.45,09:45:00,2021-12-13,-190.42006087173036,closed,100.0,497.5457993912827,10:15:00,497.5457993912827,501.9410845112721,buy
1302,491.0569288446638,12:55:00,2021-12-13,339.30711553362016,closed,100.0,494.45,12:20:00,494.55792157786294,491.0569288446638,sell
1303,488.7150835219309,13:55:00,2021-12-13,253.49164780690785,closed,100.0,491.25,13:00:00,493.7849164780691,488.7150835219309,sell
1304,487.12015031863416,15:00:00,2021-12-13,227.98496813658176,closed,100.0,489.4,14:00:00,490.96034060233745,487.12015031863416,sell
1305,481.8184959744579,10:35:00,2021-12-14,303.15040255421195,closed,100.0,484.85,09:15:00,485.662907265242,481.8184959744579,sell
1306,484.7733093963614,11:20:00,2021-12-14,-227.33093963614124,closed,100.0,482.5,10:40:00,484.7733093963614,480.0733834612822,sell
1307,487.6,11:50:00,2021-12-14,-64.29613564316696,closed,100.0,486.95703864356835,13:15:00,486.95703864356835,491.51555223346,buy
1308,489.3,13:30:00,2021-12-14,-234.29613564316583,closed,100.0,486.95703864356835,13:55:00,486.95703864356835,491.64296135643167,buy
1309,488.0115852531447,14:45:00,2021-12-14,-201.15852531446876,closed,100.0,486.0,14:20:00,488.0115852531447,483.2934132677226,sell
1310,488.6588642233148,11:25:00,2021-12-15,-275.8864223314845,closed,100.0,485.9,10:35:00,488.6588642233148,483.14113577668513,sell
1311,488.23840165893404,13:50:00,2021-12-15,-128.8401658934049,closed,100.0,486.95,12:45:00,488.23840165893404,485.212274816277,sell
1312,485.0615983410659,15:05:00,2021-12-15,158.84016589340604,closed,100.0,486.65,14:50:00,487.5850882586501,485.0615983410659,sell
1313,489.6,09:15:00,2021-12-16,-298.844321426526,closed,100.0,486.61155678573476,09:45:00,486.61155678573476,492.5884432142653,buy
1314,482.19338307369014,11:20:00,2021-12-16,275.6616926309846,closed,100.0,484.95,10:20:00,486.12826010884555,482.19338307369014,sell
1315,479.578359311835,12:00:00,2021-12-16,232.16406881649618,closed,100.0,481.9,11:25:00,483.04780517395903,479.578359311835,sell
1316,481.7247221909068,12:15:00,2021-12-16,-187.47221909067662,closed,100.0,479.85,12:05:00,481.7247221909068,477.97527780909326,sell
1317,481.0102984382067,15:10:00,2021-12-16,-111.0298438206712,closed,100.0,479.9,14:30:00,481.0102984382067,476.8452010449839,sell
1318,473.27136079993403,09:50:00,2021-12-17,437.86392000659475,closed,100.0,477.65,09:15:00,477.2633002951223,473.27136079993403,sell
1319,472.08253721762435,13:00:00,2021-12-17,61.746278237563956,closed,100.0,472.7,09:55:00,472.08253721762435,469.46322676095093,sell
1320,467.05,15:20:00,2021-12-17,180.00000000000114,closed,100.0,468.85,14:15:00,469.61290790447714,465.9477990629971,sell
1321,449.73266513763616,10:05:00,2021-12-20,706.733486236385,closed,100.0,456.8,09:15:00,456.6494256409306,449.73266513763616,sell
1322,444.38461933698545,12:45:00,2021-12-20,481.5380663014537,closed,100.0,449.2,10:10:00,447.74954145738707,444.38461933698545,sell
1323,446.46990915019165,13:20:00,2021-12-20,-251.99091501916655,closed,100.0,443.95,12:50:00,446.46990915019165,441.23343427756487,sell
1324,455.85,09:15:00,2021-12-21,-121.45256583715991,closed,100.0,454.6354743416284,11:35:00,454.6354743416284,460.23820077539244,buy
1325,453.89828665459095,13:15:00,2021-12-21,-184.8286654590936,closed,100.0,452.05,13:05:00,453.89828665459095,449.3157926060101,sell
1326,448.16758722293457,14:25:00,2021-12-21,283.24127770654286,closed,100.0,451.0,14:00:00,451.1147210230326,448.16758722293457,sell
1327,445.85,15:20:00,2021-12-21,-30.000000000001137,closed,100.0,445.55,14:30:00,448.58950662579076,441.77832597134363,sell
1328,453.05,09:15:00,2021-12-22,-80.02486606269485,closed,100.0,452.24975133937306,10:15:00,452.24975133937306,458.4107180657199,buy
1329,454.15,14:20:00,2021-12-22,180.50445493344682,closed,100.0,455.95504454933445,15:15:00,453.5943447663551,455.95504454933445,buy
1330,459.75,09:15:00,2021-12-23,-180.09915535524783,closed,100.0,457.9490084464475,10:20:00,457.9490084464475,461.91600535891496,buy
1331,459.25,10:55:00,2021-12-23,130.09915535524783,closed,100.0,460.5509915535525,12:10:00,458.67498028307034,460.5509915535525,buy
1332,462.95,12:15:00,2021-12-23,-7.08657914430546,closed,100.0,462.87913420855693,13:35:00,462.87913420855693,465.438515970713,buy
1333,462.46457745758346,09:15:00,2021-12-24,-266.4577457583448,closed,100.0,459.8,09:15:00,462.46457745758346,457.13542254241656,sell
1334,454.8645157300795,09:35:00,2021-12-24,378.54842699204596,closed,100.0,458.65,09:30:00,462.43548426992044,454.8645157300795,sell
1335,455.92383677544916,12:25:00,2021-12-24,-67.38367754491605,closed,100.0,455.25,09:40:00,455.92383677544916,451.6795077413645,sell
1336,456.65,13:30:00,2021-12-24,183.29443937815313,closed,100.0,458.4829443937815,14:05:00,455.26342691491595,458.4829443937815,buy
1337,458.5,14:10:00,2021-12-24,-175.55497505367725,closed,100.0,456.7444502494632,14:55:00,456.7444502494632,460.9728617790263,buy
1338,455.4732482170417,09:25:00,2021-12-27,-312.32482170416915,closed,100.0,452.35,09:15:00,455.4732482170417,449.22675178295833,sell
1339,457.8,12:15:00,2021-12-27,202.66824854527385,closed,100.0,459.82668248545275,13:45:00,457.9155748025732,459.82668248545275,buy
1340,458.82228962299604,14:30:00,2021-12-27,-227.2289622996027,closed,100.0,456.55,14:15:00,458.82228962299604,454.13356708556,sell
1341,461.55,09:15:00,2021-12-28,-233.02246421432642,closed,100.0,459.21977535785675,10:25:00,459.21977535785675,464.08312079411525,buy
1342,460.95,11:15:00,2021-12-28,160.59212954032205,closed,100.0,462.5559212954032,12:10:00,460.26192582542797,462.5559212954032,buy
1343,462.0,12:20:00,2021-12-28,-90.09611774087602,closed,100.0,461.09903882259124,13:00:00,461.09903882259124,463.1258400814034,buy
1344,459.74245973949144,14:45:00,2021-12-28,105.75402605085742,closed,100.0,460.8,14:40:00,461.8575402605086,459.74245973949144,sell
1345,456.8447007321686,12:20:00,2021-12-29,205.52992678314013,closed,100.0,458.9,10:15:00,458.5719209443733,456.8447007321686,sell
1346,458.20222884993603,12:45:00,2021-12-29,-115.22288499360229,closed,100.0,457.05,12:25:00,458.20222884993603,455.897771150064,sell
1347,455.745924326717,15:10:00,2021-12-29,175.40756732830118,closed,100.0,457.5,14:00:00,458.5919040918052,455.745924326717,sell
1348,451.8536037532015,12:50:00,2021-12-30,-40.36037532015371,closed,100.0,451.45,10:35:00,451.8536037532015,449.58134314723674,sell
1349,452.8,12:55:00,2021-12-30,-57.3282472057997,closed,100.0,452.226717527942,13:20:00,452.226717527942,454.1738785624937,buy
1350,453.65,13:35:00,2021-12-30,-142.3282472057963,closed,100.0,452.226717527942,14:05:00,452.226717527942,455.07328247205794,buy
1351,450.4693090537106,14:50:00,2021-12-30,-1.9309053710628632,closed,100.0,450.45,14:30:00,450.4693090537106,448.41500815677546,sell
1352,454.9,09:15:00,2021-12-31,350.24273020056853,closed,100.0,458.40242730200566,09:30:00,452.42031542819484,458.40242730200566,buy
1353,458.45,09:35:00,2021-12-31,287.23650528459075,closed,100.0,461.3223650528459,13:25:00,459.5011208874135,461.3223650528459,buy
1354,461.1,13:30:00,2021-12-31,-129.01545857680503,closed,100.0,459.809845414232,14:05:00,459.809845414232,462.4112828730756,buy
1355,460.5258053263936,14:45:00,2021-12-31,-137.58053263936176,closed,100.0,459.15,14:15:00,460.5258053263936,457.77419467360636,sell
1356,462.7,09:15:00,2022-01-03,-211.52934416207927,closed,100.0,460.5847065583792,09:20:00,460.5847065583792,464.8152934416208,buy
1357,463.4,09:45:00,2022-01-03,288.8427586908392,closed,100.0,466.28842758690837,10:55:00,463.67109388530923,466.28842758690837,buy
1358,466.4,11:00:00,2022-01-03,166.81639528994765,closed,100.0,468.06816395289945,13:25:00,466.26794516559113,468.06816395289945,buy
1359,468.0,13:30:00,2022-01-03,136.3849350967996,closed,100.0,469.363849350968,13:50:00,466.96675844082995,469.363849350968,buy
1360,469.3,13:55:00,2022-01-03,138.74256629277966,closed,100.0,470.6874256629278,14:20:00,468.6830166917257,470.6874256629278,buy
1361,470.85,14:25:00,2022-01-03,-5.000000000001137,closed,100.0,470.8,15:20:00,470.0168067762971,472.175855831732,buy
1362,472.3,09:15:00,2022-01-04,175.4747333136379,closed,100.0,474.0547473331364,09:25:00,470.54525266686363,474.0547473331364,buy
1363,476.55,09:30:00,2022-01-04,-344.18108058564485,closed,100.0,473.10818919414356,09:40:00,473.10818919414356,479.99181080585646,buy
1364,475.85,09:45:00,2022-01-04,274.181080585646,closed,100.0,478.5918108058565,10:15:00,475.4867367978052,478.5918108058565,buy
1365,479.75,10:20:00,2022-01-04,300.0993193777788,closed,100.0,482.7509931937778,10:40:00,478.81072596173595,482.7509931937778,buy
1366,481.45,10:45:00,2022-01-04,-50.82835354340318,closed,100.0,480.94171646456596,13:20:00,480.94171646456596,483.98456197099387,buy
1367,480.03550770699223,14:00:00,2022-01-04,-68.55077069922118,closed,100.0,479.35,13:35:00,480.03550770699223,477.0570892506269,sell
1368,482.4,14:35:00,2022-01-04,115.00000000000341,closed,100.0,483.55,15:20:00,481.5874259917466,484.83879531118043,buy
1369,484.9,09:20:00,2022-01-05,372.2492168520148,closed,100.0,488.6224921685201,09:55:00,483.71074863946944,488.6224921685201,buy
1370,488.7,10:00:00,2022-01-05,-248.56695358796514,closed,100.0,486.21433046412034,10:55:00,486.21433046412034,491.8047936020297,buy
1371,488.5,11:20:00,2022-01-05,228.56695358796628,closed,100.0,490.78566953587966,12:55:00,488.4566425218923,490.78566953587966,buy
1372,490.7,13:00:00,2022-01-05,157.402173029692,closed,100.0,492.2740217302969,13:15:00,489.8392131586135,492.2740217302969,buy
1373,491.8,13:20:00,2022-01-05,-116.72081572478419,closed,100.0,490.63279184275217,13:45:00,490.63279184275217,492.96720815724785,buy
1374,491.7,13:50:00,2022-01-05,106.72081572478191,closed,100.0,492.7672081572478,13:55:00,490.63279184275217,492.7672081572478,buy
1375,492.45,14:00:00,2022-01-05,181.72081572478191,closed,100.0,494.2672081572478,14:30:00,491.5115392682687,494.2672081572478,buy
1376,493.15,14:35:00,2022-01-05,-145.71146585581687,closed,100.0,491.6928853414418,14:55:00,491.6928853414418,494.60711465855815,buy
1377,489.9036541261412,10:20:00,2022-01-06,-245.36541261412026,closed,100.0,487.45,09:15:00,489.9036541261412,483.66155126729603,sell
1378,491.9,11:15:00,2022-01-06,-65.54646327230671,closed,100.0,491.2445353672769,12:00:00,491.2445353672769,494.89134380346104,buy
1379,492.2,14:15:00,2022-01-06,195.28729700470535,closed,100.0,494.15287297004704,14:25:00,491.04991432695766,494.15287297004704,buy
1380,493.35,14:30:00,2022-01-06,-170.7577105738153,closed,100.0,491.64242289426187,15:00:00,491.64242289426187,495.0575771057382,buy
1381,495.7,09:15:00,2022-01-07,466.891849568475,closed,100.0,500.36891849568474,09:30:00,494.5716760184954,500.36891849568474,buy
1382,499.55,09:35:00,2022-01-07,-137.84437217464642,closed,100.0,498.17155627825355,11:10:00,498.17155627825355,502.59299158335415,buy
1383,490.3521420094902,12:45:00,2022-01-07,394.7857990509817,closed,100.0,494.3,11:45:00,494.38924400413526,490.3521420094902,sell
1384,492.37104894200183,13:50:00,2022-01-07,-242.10489420018462,closed,100.0,489.95,12:50:00,492.37104894200183,486.6414623566504,sell
1385,492.21814391044046,15:20:00,2022-01-07,-176.81439104404717,closed,100.0,490.45,14:10:00,492.21814391044046,488.52895105799814,sell
1386,496.4,09:15:00,2022-01-10,-69.01086837281696,closed,100.0,495.7098913162718,11:45:00,495.7098913162718,500.7646965311175,buy
1387,497.6,12:20:00,2022-01-10,164.9895797910233,closed,100.0,499.24989579791026,13:40:00,497.0843279577889,499.24989579791026,buy
1388,500.5,13:45:00,2022-01-10,178.96943541909422,closed,100.0,502.28969435419094,14:10:00,499.4985128157948,502.28969435419094,buy
1389,501.95,14:15:00,2022-01-10,166.1184157285561,closed,100.0,503.61118415728555,15:10:00,501.13560957323386,503.61118415728555,buy
1390,503.7,11:10:00,2022-01-11,261.4350981431244,closed,100.0,506.31435098143123,11:30:00,502.7757381345366,506.31435098143123,buy
1391,505.3,11:35:00,2022-01-11,-26.316336093810833,closed,100.0,505.0368366390619,13:35:00,505.0368366390619,507.1818356789171,buy
1392,506.8,14:10:00,2022-01-11,-99.27151124558691,closed,100.0,505.80728488754414,14:30:00,505.80728488754414,508.49933964500724,buy
1393,510.45,09:15:00,2022-01-12,71.42063626670847,closed,100.0,511.1642063626671,13:15:00,511.1642063626671,513.9336376049,buy
1394,511.33571648276563,14:15:00,2022-01-12,-93.57164827656561,closed,100.0,510.4,14:00:00,511.33571648276563,509.10683150275844,sell
1395,510.55,15:20:00,2022-01-12,-75.0,closed,100.0,509.8,14:55:00,511.33571648276563,508.2642835172344,sell
1396,511.03528380019736,09:20:00,2022-01-13,-223.5283800197351,closed,100.0,508.8,09:15:00,511.03528380019736,506.56471619980266,sell
1397,510.20351491886834,10:45:00,2022-01-13,-165.3514918868325,closed,100.0,508.55,10:05:00,510.20351491886834,505.5166558441664,sell
1398,511.45,10:50:00,2022-01-13,-126.93327513232475,closed,100.0,510.18066724867674,12:40:00,510.18066724867674,514.4915970842833,buy
1399,511.0977151009497,13:35:00,2022-01-13,-179.7715100949688,closed,100.0,509.3,13:20:00,511.0977151009497,507.271983221167,sell
1400,509.6932611597291,09:35:00,2022-01-14,-244.32611597291043,closed,100.0,507.25,09:15:00,509.6932611597291,504.8067388402709,sell
1401,507.61943735341424,13:45:00,2022-01-14,-26.94373534142187,closed,100.0,507.35,11:15:00,507.61943735341424,505.7137616017131,sell
1402,508.1,13:50:00,2022-01-14,-106.70903475751174,closed,100.0,507.0329096524249,14:10:00,507.0329096524249,509.16709034757514,buy
1403,514.05,09:15:00,2022-01-17,-545.9793948127412,closed,100.0,508.59020605187254,09:15:00,508.59020605187254,519.5097939481274,buy
1404,514.45,09:20:00,2022-01-17,226.13145533148327,closed,100.0,516.7113145533149,09:35:00,512.1886854466852,516.7113145533149,buy
1405,516.6,09:40:00,2022-01-17,-64.59552481766195,closed,100.0,515.9540447518234,11:20:00,515.9540447518234,519.2823909784298,buy
1406,515.0700867892205,12:55:00,2022-01-17,-102.00867892204997,closed,100.0,514.05,11:45:00,515.0700867892205,511.7496282952177,sell
1407,510.91423578305137,10:20:00,2022-01-18,218.57642169486553,closed,100.0,513.1,09:40:00,514.3789625576757,510.91423578305137,sell
1408,513.213566301908,11:20:00,2022-01-18,-186.35663019080084,closed,100.0,511.35,10:25:00,513.213566301908,509.486433698092,sell
1409,513.95,11:35:00,2022-01-18,-167.00546135214154,closed,100.0,512.2799453864786,12:25:00,512.2799453864786,515.8747587821251,buy
1410,514.15,12:55:00,2022-01-18,202.65126739889183,closed,100.0,516.1765126739889,13:10:00,513.130774734069,516.1765126739889,buy
1411,516.6,13:15:00,2022-01-18,-203.29902188638016,closed,100.0,514.5670097811362,14:25:00,514.5670097811362,518.9283224654042,buy
1412,510.11179733842346,14:50:00,2022-01-18,303.820266157652,closed,100.0,513.15,14:35:00,514.603694155877,510.11179733842346,sell
1413,505.3225077337396,15:05:00,2022-01-18,367.7492266260401,closed,100.0,509.0,14:55:00,511.0072430396343,505.3225077337396,sell
1414,502.2262996017737,09:15:00,2022-01-19,277.37003982263104,closed,100.0,505.0,09:15:00,507.7737003982263,502.2262996017737,sell
1415,507.7737003982263,09:20:00,2022-01-19,-87.37003982263332,closed,100.0,506.9,09:20:00,507.7737003982263,506.02629960177364,sell
1416,507.7737003982263,09:25:00,2022-01-19,-17.37003982262877,closed,100.0,507.6,09:25:00,507.7737003982263,507.42629960177374,sell
1417,507.7737003982263,09:30:00,2022-01-19,-117.37003982262877,closed,100.0,506.6,09:30:00,507.7737003982263,505.42629960177374,sell
1418,507.7737003982263,09:50:00,2022-01-19,-277.37003982263104,closed,100.0,505.0,09:35:00,507.7737003982263,502.2262996017737,sell
1419,502.9931675511294,12:10:00,2022-01-19,300.68324488706253,closed,100.0,506.0,11:00:00,505.8872142414405,502.9931675511294,sell
1420,501.76650718270355,12:30:00,2022-01-19,178.34928172964624,closed,100.0,503.55,12:15:00,505.3334928172965,501.76650718270355,sell
1421,503.228617234587,13:05:00,2022-01-19,-192.8617234586966,closed,100.0,501.3,12:35:00,503.228617234587,498.67371507631464,sell
1422,506.0,14:05:00,2022-01-19,266.56640067222384,closed,100.0,508.66566400672224,14:30:00,504.2182703451896,508.66566400672224,buy
1423,511.8,14:35:00,2022-01-19,439.49510203964905,closed,100.0,516.1949510203965,15:00:00,511.126089673479,516.1949510203965,buy
1424,517.1,09:15:00,2022-01-20,-351.85510750429785,closed,100.0,513.581448924957,09:50:00,513.581448924957,520.618551075043,buy
1425,517.0,11:00:00,2022-01-20,-101.19110150005781,closed,100.0,515.9880889849994,13:00:00,515.9880889849994,519.6948587515043,buy
1426,511.48603331705385,13:25:00,2022-01-20,261.39666829461703,closed,100.0,514.1,13:20:00,516.7139666829462,511.48603331705385,sell
1427,511.1950336177908,14:20:00,2022-01-20,-59.50336177907616,closed,100.0,510.6,13:30:00,511.1950336177908,507.7449369868136,sell
1428,511.1950336177908,14:30:00,2022-01-20,-74.50336177907957,closed,100.0,510.45,14:30:00,511.1950336177908,509.7049663822092,sell
1429,502.8841047040694,09:25:00,2022-01-21,336.58952959306134,closed,100.0,506.25,09:15:00,508.1718057663375,502.8841047040694,sell
1430,506.83212518970373,09:45:00,2022-01-21,-283.21251897037314,closed,100.0,504.0,09:30:00,506.83212518970373,501.16787481029627,sell
1431,504.92484224588213,11:35:00,2022-01-21,-402.4842245882155,closed,100.0,500.9,10:35:00,504.92484224588213,496.6920061791157,sell
1432,498.60237558375565,14:45:00,2022-01-21,264.7624416244355,closed,100.0,501.25,14:20:00,502.150363879498,498.60237558375565,sell
1433,499.0371725084518,14:50:00,2022-01-21,116.28274915481711,closed,100.0,500.2,14:50:00,501.36282749154816,499.0371725084518,sell
1434,501.36282749154816,15:00:00,2022-01-21,-221.28274915481825,closed,100.0,499.15,14:55:00,501.36282749154816,496.9371725084518,sell
1435,506.05,09:15:00,2022-01-24,-515.8979699298413,closed,100.0,500.8910203007016,09:30:00,500.8910203007016,511.41756752999805,buy
1436,502.75489858967336,11:00:00,2022-01-24,-365.4898589673337,closed,100.0,499.1,10:20:00,502.75489858967336,493.69642149423055,sell
1437,493.9768511729793,12:20:00,2022-01-24,462.3148827020714,closed,100.0,498.6,11:50:00,499.48044790086743,493.9768511729793,sell
1438,491.6675968892193,13:10:00,2022-01-24,333.2403110780717,closed,100.0,495.0,12:25:00,498.3324031107807,491.6675968892193,sell
1439,490.08883040840357,14:10:00,2022-01-24,306.11695915964106,closed,100.0,493.15,13:15:00,494.2996674474162,490.08883040840357,sell
1440,498.65,09:40:00,2022-01-25,616.8673214257922,closed,100.0,504.8186732142579,11:15:00,499.8834970245502,504.8186732142579,buy
1441,506.3,11:20:00,2022-01-25,438.5117410114333,closed,100.0,510.68511741011434,12:25:00,506.4559944059833,510.68511741011434,buy
1442,510.9,12:30:00,2022-01-25,345.7105034614983,closed,100.0,514.357105034615,14:30:00,510.6359348514444,514.357105034615,buy
1443,516.5,14:35:00,2022-01-25,-267.3216579570635,closed,100.0,513.8267834204294,15:00:00,513.8267834204294,520.46264277033,buy
1444,512.9904086242335,09:15:00,2022-01-27,-379.0408624233521,closed,100.0,509.2,09:15:00,512.9904086242335,505.40959137576647,sell
1445,512.4077367539187,12:25:00,2022-01-27,-250.77367539187208,closed,100.0,509.9,12:05:00,512.4077367539187,506.9941813845347,sell
1446,514.7,12:30:00,2022-01-27,358.90185842459914,closed,100.0,518.289018584246,12:40:00,513.0048832741785,518.289018584246,buy
1447,522.15,12:45:00,2022-01-27,477.6044547915262,closed,100.0,526.9260445479152,13:35:00,521.1697158128609,526.9260445479152,buy
1448,526.5,13:40:00,2022-01-27,392.9530191582671,closed,100.0,530.4295301915827,14:45:00,525.8281866923663,530.4295301915827,buy
1449,528.15,14:55:00,2022-01-27,-232.1813307633647,closed,100.0,525.8281866923663,15:00:00,525.8281866923663,530.4718133076336,buy
1450,532.8,09:15:00,2022-01-28,325.2078283251535,closed,100.0,536.0520782832515,09:15:00,529.5479217167484,536.0520782832515,buy
1451,532.3,09:25:00,2022-01-28,-275.2078283251535,closed,100.0,529.5479217167484,10:00:00,529.5479217167484,535.0520782832515,buy
1452,533.05,11:50:00,2022-01-28,-139.86631757707073,closed,100.0,531.6513368242292,12:35:00,531.6513368242292,536.9103036852082,buy
1453,525.7356908108939,14:05:00,2022-01-28,386.4309189106166,closed,100.0,529.6,13:40:00,531.2993282589727,525.7356908108939,sell
1454,522.5106045669247,15:00:00,2022-01-28,338.9395433075265,closed,100.0,525.9,14:10:00,528.6094359931964,522.5106045669247,sell
1455,532.15,09:15:00,2022-01-31,-172.2411401212753,closed,100.0,530.4275885987872,10:45:00,530.4275885987872,539.3419162919148,buy
