,buyprice,buytime,date,pnl,quantity,sellprice,selltime,sl,type
511,514.4,11:05:00,2022-04-05,-509.9999999999966,100.0,509.3,15:14:00,509.3,buy
512,509.85,09:31:00,2022-04-06,-320.00000000000455,100.0,506.65,10:01:00,506.65,buy
513,509.85,11:06:00,2022-04-06,-320.00000000000455,100.0,506.65,10:02:00,509.85,sell
514,509.85,11:07:00,2022-04-06,404.99999999999545,100.0,513.9,15:15:00,506.65,buy
515,513.2,09:39:00,2022-04-07,54.99999999999545,100.0,513.75,15:15:00,510.7,buy
516,515.9,15:15:00,2022-04-08,-89.99999999999773,100.0,515.0,09:53:00,518.8,sell
517,519.5,09:34:00,2022-04-11,-435.0000000000023,100.0,515.15,15:15:00,513.8,buy
518,513.0,14:04:00,2022-04-12,-280.00000000000114,100.0,510.2,09:30:00,513.0,sell
519,513.0,14:05:00,2022-04-12,-20.000000000004547,100.0,512.8,15:15:00,510.2,buy
520,516.6,09:59:00,2022-04-13,-230.00000000000682,100.0,514.3,12:05:00,514.3,buy
521,516.6,12:31:00,2022-04-13,-230.00000000000682,100.0,514.3,12:06:00,516.6,sell
522,516.6,12:32:00,2022-04-13,10.000000000002274,100.0,516.7,15:15:00,514.3,buy
523,509.35,15:15:00,2022-04-18,134.9999999999966,100.0,510.7,09:49:00,514.95,sell
524,515.5,10:28:00,2022-04-19,-335.0000000000023,100.0,512.15,15:07:00,512.15,buy
525,513.2,10:17:00,2022-04-20,-350.0000000000057,100.0,509.7,10:34:00,509.7,buy
526,509.35,15:15:00,2022-04-20,34.99999999999659,100.0,509.7,10:35:00,513.2,sell
527,514.5,09:43:00,2022-04-21,129.99999999999545,100.0,515.8,15:15:00,512.4,buy
528,500.95,15:15:00,2022-04-22,675.0,100.0,507.7,09:30:00,513.5,sell
529,494.85,09:34:00,2022-04-25,-35.000000000002274,100.0,494.5,15:15:00,490.45,buy
530,502.05,09:35:00,2022-04-26,330.00000000000114,100.0,505.35,15:15:00,499.25,buy
531,497.4,15:15:00,2022-04-27,275.0,100.0,500.15,09:39:00,502.8,sell
532,500.5,12:42:00,2022-04-28,-235.00000000000227,100.0,498.15,09:55:00,500.5,sell
533,500.5,12:43:00,2022-04-28,600.0,100.0,506.5,15:15:00,498.15,buy
534,511.3,09:30:00,2022-04-29,-294.99999999999886,100.0,508.35,09:43:00,508.35,buy
535,496.35,15:15:00,2022-04-29,1200.0,100.0,508.35,09:44:00,511.3,sell
536,490.9,15:15:00,2022-05-02,60.000000000002274,100.0,491.5,09:30:00,494.95,sell
537,494.8,09:47:00,2022-05-04,-380.00000000000114,100.0,491.0,10:23:00,491.0,buy
538,481.0,15:15:00,2022-05-04,1000.0,100.0,491.0,10:24:00,494.8,sell
539,489.6,09:30:00,2022-05-05,-585.0000000000023,100.0,483.75,13:59:00,483.75,buy
540,480.05,15:15:00,2022-05-05,369.99999999999886,100.0,483.75,14:00:00,489.6,sell
541,476.2,09:54:00,2022-05-06,-369.99999999999886,100.0,472.5,12:41:00,472.5,buy
542,476.2,13:25:00,2022-05-06,-369.99999999999886,100.0,472.5,12:42:00,476.2,sell
543,476.2,13:26:00,2022-05-06,780.0000000000011,100.0,484.0,15:15:00,472.5,buy
544,481.8,11:50:00,2022-05-09,-525.0,100.0,476.55,15:15:00,473.9,buy
545,475.05,15:15:00,2022-05-10,264.9999999999977,100.0,477.7,10:09:00,482.55,sell
546,476.2,15:15:00,2022-05-11,-184.9999999999966,100.0,474.35,09:37:00,476.8,sell
547,462.85,15:15:00,2022-05-12,294.99999999999886,100.0,465.8,09:30:00,473.0,sell
548,471.75,09:30:00,2022-05-13,-475.0,100.0,467.0,10:05:00,467.0,buy
549,471.75,13:22:00,2022-05-13,-475.0,100.0,467.0,10:06:00,471.75,sell
550,471.75,13:24:00,2022-05-13,-475.0,100.0,467.0,13:27:00,467.0,buy
551,453.4,09:38:00,2022-05-16,60.000000000002274,100.0,454.0,15:15:00,438.95,buy
552,460.4,11:25:00,2022-05-17,-379.99999999999545,100.0,456.6,10:05:00,460.4,sell
553,460.4,11:26:00,2022-05-17,675.0,100.0,467.15,15:15:00,456.6,buy
554,468.5,09:49:00,2022-05-18,-294.99999999999886,100.0,465.55,10:05:00,465.55,buy
555,457.75,15:15:00,2022-05-18,780.0000000000011,100.0,465.55,10:06:00,468.5,sell
556,449.7,10:06:00,2022-05-19,-280.00000000000114,100.0,446.9,15:15:00,444.45,buy
557,459.2,09:32:00,2022-05-20,365.0000000000034,100.0,462.85,15:15:00,454.35,buy
558,465.25,10:12:00,2022-05-23,-360.0000000000023,100.0,461.65,15:02:00,461.65,buy
559,465.35,10:08:00,2022-05-24,-440.0000000000034,100.0,460.95,14:27:00,460.95,buy
560,461.6,15:15:00,2022-05-24,-65.00000000000341,100.0,460.95,14:28:00,465.35,sell
561,454.85,15:15:00,2022-05-25,419.99999999999886,100.0,459.05,11:48:00,464.4,sell
562,458.7,13:03:00,2022-05-26,-384.9999999999966,100.0,454.85,09:49:00,458.7,sell
563,458.7,13:04:00,2022-05-26,1075.0,100.0,469.45,15:15:00,454.85,buy
564,473.35,09:33:00,2022-05-27,-325.0,100.0,470.1,10:32:00,470.1,buy
565,468.7,15:15:00,2022-05-27,140.0000000000034,100.0,470.1,10:33:00,473.35,sell
566,474.85,13:05:00,2022-05-30,-270.00000000000455,100.0,472.15,10:25:00,474.85,sell
567,474.85,13:06:00,2022-05-30,-65.00000000000341,100.0,474.2,15:15:00,472.15,buy
568,474.75,10:13:00,2022-05-31,-250.0,100.0,472.25,12:37:00,472.25,buy
569,467.0,15:15:00,2022-05-31,525.0,100.0,472.25,12:40:00,474.75,sell
570,470.5,09:49:00,2022-06-01,-330.00000000000114,100.0,467.2,13:24:00,467.2,buy
571,468.0,15:15:00,2022-06-01,-80.00000000000114,100.0,467.2,13:25:00,470.5,sell
572,469.7,09:30:00,2022-06-02,40.00000000000341,100.0,470.1,15:15:00,466.2,buy
573,464.3,15:15:00,2022-06-03,889.9999999999977,100.0,473.2,09:39:00,475.4,sell
574,463.7,15:15:00,2022-06-06,-439.9999999999977,100.0,459.3,09:30:00,465.5,sell
575,464.45,10:03:00,2022-06-07,-89.99999999999773,100.0,463.55,15:15:00,461.0,buy
576,467.0,10:12:00,2022-06-08,-269.99999999999886,100.0,464.3,09:36:00,467.0,sell
577,467.0,10:13:00,2022-06-08,414.9999999999977,100.0,471.15,15:15:00,464.3,buy
578,466.95,15:15:00,2022-06-09,105.00000000000114,100.0,468.0,09:30:00,470.9,sell
579,463.8,11:04:00,2022-06-10,-300.0,100.0,460.8,09:30:00,463.8,sell
580,463.8,12:01:00,2022-06-10,-300.0,100.0,460.8,12:37:00,460.8,buy
581,462.5,15:15:00,2022-06-10,-169.99999999999886,100.0,460.8,12:38:00,463.8,sell
582,445.75,15:15:00,2022-06-13,-139.99999999999773,100.0,444.35,09:30:00,454.0,sell
583,447.75,11:08:00,2022-06-14,-419.99999999999886,100.0,443.55,09:30:00,447.75,sell
584,447.75,11:09:00,2022-06-14,-5.000000000001137,100.0,447.7,15:15:00,443.55,buy
585,452.7,10:25:00,2022-06-15,-84.99999999999659,100.0,451.85,15:15:00,448.8,buy
586,441.3,15:15:00,2022-06-16,1384.9999999999966,100.0,455.15,09:42:00,457.75,sell
587,441.25,09:35:00,2022-06-17,-325.0,100.0,438.0,09:30:00,441.25,sell
588,441.25,09:36:00,2022-06-17,-164.99999999999773,100.0,439.6,15:15:00,438.0,buy
589,434.7,15:15:00,2022-06-20,394.99999999999886,100.0,438.65,09:30:00,443.45,sell
590,440.05,09:35:00,2022-06-21,1014.9999999999977,100.0,450.2,15:15:00,437.7,buy
591,448.5,10:54:00,2022-06-22,-310.0000000000023,100.0,445.4,10:02:00,448.5,sell
592,448.5,10:55:00,2022-06-22,-75.0,100.0,447.75,15:15:00,445.4,buy
593,450.3,09:30:00,2022-06-23,-305.00000000000114,100.0,447.25,13:09:00,447.25,buy
594,450.3,13:34:00,2022-06-23,-305.00000000000114,100.0,447.25,13:10:00,450.3,sell
595,450.3,13:35:00,2022-06-23,-305.00000000000114,100.0,447.25,14:26:00,447.25,buy
596,454.75,15:15:00,2022-06-24,60.000000000002274,100.0,455.35,09:48:00,460.25,sell
597,461.35,12:45:00,2022-06-27,-240.0000000000034,100.0,458.95,09:40:00,461.35,sell
598,461.35,12:46:00,2022-06-27,29.999999999995453,100.0,461.65,15:15:00,458.95,buy
599,460.85,09:34:00,2022-06-28,314.9999999999977,100.0,464.0,15:15:00,458.0,buy
600,460.95,09:43:00,2022-06-29,-264.9999999999977,100.0,458.3,15:09:00,458.3,buy
601,463.5,09:34:00,2022-06-30,239.99999999999773,100.0,465.9,15:15:00,458.6,buy
602,463.5,09:35:00,2022-07-01,280.00000000000114,100.0,466.3,15:15:00,460.65,buy
603,470.0,10:49:00,2022-07-04,405.00000000000114,100.0,474.05,15:15:00,467.05,buy
604,478.75,10:15:00,2022-07-05,-350.0,100.0,475.25,13:54:00,475.25,buy
605,471.75,15:15:00,2022-07-05,350.0,100.0,475.25,13:55:00,478.75,sell
606,477.4,09:48:00,2022-07-06,235.00000000000227,100.0,479.75,15:15:00,473.95,buy
607,484.2,10:24:00,2022-07-07,-184.9999999999966,100.0,482.35,09:31:00,484.2,sell
608,484.2,10:25:00,2022-07-07,215.0000000000034,100.0,486.35,15:15:00,482.35,buy
609,489.85,15:14:00,2022-07-08,-205.00000000000114,100.0,487.8,09:34:00,489.85,sell
610,490.0,09:56:00,2022-07-11,-200.0,100.0,488.0,15:15:00,485.25,buy
611,489.5,10:25:00,2022-07-12,-414.9999999999977,100.0,485.35,15:14:00,485.35,buy
612,486.25,15:15:00,2022-07-13,110.00000000000227,100.0,487.35,12:48:00,492.35,sell
613,479.4,15:15:00,2022-07-14,435.0000000000023,100.0,483.75,11:17:00,488.8,sell
614,479.15,15:15:00,2022-07-15,145.00000000000455,100.0,480.6,09:37:00,484.25,sell
615,484.55,10:58:00,2022-07-18,-155.00000000000114,100.0,483.0,09:37:00,484.55,sell
616,484.55,10:59:00,2022-07-18,539.9999999999977,100.0,489.95,15:15:00,483.0,buy
617,489.85,09:45:00,2022-07-19,794.9999999999989,100.0,497.8,15:15:00,488.0,buy
618,502.9,09:39:00,2022-07-20,565.0000000000034,100.0,508.55,15:15:00,500.6,buy
619,509.6,09:40:00,2022-07-21,254.99999999999545,100.0,512.15,15:15:00,506.75,buy
620,517.5,12:42:00,2022-07-22,-279.99999999999545,100.0,514.7,15:15:00,513.4,buy
621,515.7,09:42:00,2022-07-25,-300.0,100.0,512.7,10:07:00,512.7,buy
622,515.7,14:07:00,2022-07-25,-300.0,100.0,512.7,10:08:00,515.7,sell
623,515.7,14:08:00,2022-07-25,164.99999999999773,100.0,517.35,15:15:00,512.7,buy
624,519.95,09:31:00,2022-07-26,-295.00000000000455,100.0,517.0,09:48:00,517.0,buy
625,513.95,15:15:00,2022-07-26,304.99999999999545,100.0,517.0,09:49:00,519.95,sell
626,517.15,10:10:00,2022-07-27,-354.99999999999545,100.0,513.6,09:30:00,517.15,sell
627,517.15,10:11:00,2022-07-27,1130.0000000000068,100.0,528.45,15:15:00,513.6,buy
628,532.5,15:15:00,2022-07-28,-50.0,100.0,532.0,09:35:00,537.5,sell
629,529.2,15:15:00,2022-07-29,309.9999999999909,100.0,532.3,09:30:00,536.65,sell
630,530.35,09:47:00,2022-08-01,264.9999999999977,100.0,533.0,15:15:00,526.4,buy
631,535.55,09:31:00,2022-08-02,665.0000000000091,100.0,542.2,15:15:00,531.4,buy
632,543.0,09:53:00,2022-08-03,-450.0,100.0,538.5,13:41:00,538.5,buy
633,541.35,15:15:00,2022-08-03,-285.0000000000023,100.0,538.5,13:42:00,543.0,sell
634,532.7,15:15:00,2022-08-04,339.9999999999977,100.0,536.1,09:43:00,544.0,sell
635,539.95,09:37:00,2022-08-05,-640.0000000000091,100.0,533.55,14:28:00,533.55,buy
636,530.9,15:15:00,2022-08-05,264.9999999999977,100.0,533.55,14:29:00,539.95,sell
637,515.0,15:15:00,2022-08-10,339.9999999999977,100.0,518.4,09:40:00,523.4,sell
638,520.75,09:44:00,2022-08-11,404.99999999999545,100.0,524.8,15:15:00,517.2,buy
639,529.0,09:47:00,2022-08-12,154.99999999999545,100.0,530.55,15:15:00,525.5,buy
640,526.3,15:15:00,2022-08-16,460.0000000000023,100.0,530.9,09:56:00,533.85,sell
641,529.5,13:14:00,2022-08-17,-220.00000000000455,100.0,527.3,09:30:00,529.5,sell
642,529.5,13:15:00,2022-08-17,-220.00000000000455,100.0,527.3,13:42:00,527.3,buy
643,527.7,15:15:00,2022-08-17,-40.000000000009095,100.0,527.3,13:43:00,529.5,sell
644,531.5,09:35:00,2022-08-18,85.00000000000227,100.0,532.35,15:15:00,526.5,buy
645,520.55,15:15:00,2022-08-19,895.0000000000045,100.0,529.5,09:34:00,533.55,sell
646,512.5,15:15:00,2022-08-22,100.0,100.0,513.5,09:32:00,519.45,sell
647,513.8,09:30:00,2022-08-23,775.0,100.0,521.55,15:15:00,508.3,buy
648,519.75,15:15:00,2022-08-24,-70.00000000000455,100.0,519.05,09:32:00,523.0,sell
649,525.25,09:30:00,2022-08-25,-389.9999999999977,100.0,521.35,14:40:00,521.35,buy
650,520.0,15:15:00,2022-08-25,135.00000000000227,100.0,521.35,14:41:00,525.25,sell
651,525.9,09:54:00,2022-08-26,-254.99999999999545,100.0,523.35,09:40:00,525.9,sell
652,525.9,11:21:00,2022-08-26,-254.99999999999545,100.0,523.35,10:15:00,525.9,sell
653,525.9,11:22:00,2022-08-26,-254.99999999999545,100.0,523.35,15:01:00,523.35,buy
654,514.5,09:31:00,2022-08-29,-64.99999999999773,100.0,513.85,15:15:00,508.8,buy
655,521.95,09:32:00,2022-08-30,834.9999999999909,100.0,530.3,15:15:00,518.0,buy
656,532.5,09:31:00,2022-09-01,89.99999999999773,100.0,533.4,15:15:00,523.8,buy
657,537.2,15:15:00,2022-09-02,-440.0000000000091,100.0,532.8,09:30:00,537.8,sell
658,539.75,10:09:00,2022-09-05,-264.9999999999977,100.0,537.1,09:49:00,539.75,sell
659,539.75,10:10:00,2022-09-05,-89.99999999999773,100.0,538.85,15:15:00,537.1,buy
660,541.75,12:17:00,2022-09-06,-345.00000000000455,100.0,538.3,09:33:00,541.75,sell
661,541.75,12:18:00,2022-09-06,-345.00000000000455,100.0,538.3,14:40:00,538.3,buy
662,538.15,15:15:00,2022-09-06,14.999999999997726,100.0,538.3,14:41:00,541.75,sell
663,533.35,15:15:00,2022-09-07,104.99999999999545,100.0,534.4,09:31:00,536.9,sell
664,537.2,09:33:00,2022-09-08,719.9999999999932,100.0,544.4,15:15:00,535.5,buy
665,553.0,09:30:00,2022-09-09,114.99999999999773,100.0,554.15,15:15:00,548.55,buy
666,556.35,10:07:00,2022-09-12,-405.0000000000068,100.0,552.3,09:30:00,556.35,sell
667,556.35,10:18:00,2022-09-12,-135.00000000000227,100.0,555.0,15:15:00,552.3,buy
668,557.6,15:15:00,2022-09-13,-10.000000000002274,100.0,557.5,09:36:00,559.95,sell
669,562.5,09:36:00,2022-09-14,839.9999999999977,100.0,570.9,15:15:00,549.8,buy
670,571.65,15:15:00,2022-09-15,105.00000000000682,100.0,572.7,10:00:00,578.4,sell
671,562.8,15:15:00,2022-09-16,615.0000000000091,100.0,568.95,09:57:00,573.9,sell
672,566.25,09:33:00,2022-09-19,729.9999999999955,100.0,573.55,15:15:00,559.55,buy
673,573.3,15:15:00,2022-09-20,120.00000000000455,100.0,574.5,09:35:00,577.95,sell
674,569.95,15:15:00,2022-09-21,239.99999999999773,100.0,572.35,09:50:00,577.25,sell
675,569.65,13:33:00,2022-09-22,-504.99999999999545,100.0,564.6,10:31:00,569.65,sell
676,569.65,13:34:00,2022-09-22,-269.9999999999932,100.0,566.95,15:15:00,564.6,buy
677,550.15,15:15:00,2022-09-23,1345.0000000000045,100.0,563.6,09:30:00,568.0,sell
678,544.45,15:15:00,2022-09-26,-190.0000000000091,100.0,542.55,09:34:00,549.0,sell
679,550.45,09:30:00,2022-09-27,-415.0000000000091,100.0,546.3,09:46:00,546.3,buy
680,536.85,15:15:00,2022-09-27,944.9999999999932,100.0,546.3,09:48:00,550.45,sell
681,536.3,09:41:00,2022-09-28,-454.99999999999545,100.0,531.75,14:34:00,531.75,buy
682,526.3,15:15:00,2022-09-28,545.0000000000045,100.0,531.75,14:35:00,536.3,sell
683,522.65,15:15:00,2022-09-29,625.0,100.0,528.9,10:01:00,535.5,sell
684,525.95,10:18:00,2022-09-30,-495.00000000000455,100.0,521.0,09:33:00,525.95,sell
685,525.95,10:19:00,2022-09-30,344.9999999999932,100.0,529.4,15:15:00,521.0,buy
686,519.55,15:15:00,2022-10-03,805.0000000000068,100.0,527.6,09:30:00,531.6,sell
687,534.85,09:33:00,2022-10-04,-180.00000000000682,100.0,533.05,15:15:00,528.5,buy
688,539.25,11:32:00,2022-10-06,-175.0,100.0,537.5,15:15:00,534.7,buy
689,530.1,15:15:00,2022-10-07,114.99999999999773,100.0,531.25,09:31:00,535.55,sell
690,527.8,09:32:00,2022-10-10,-479.99999999999545,100.0,523.0,10:10:00,523.0,buy
691,527.8,11:30:00,2022-10-10,-479.99999999999545,100.0,523.0,10:11:00,527.8,sell
692,527.8,11:31:00,2022-10-10,320.00000000000455,100.0,531.0,15:15:00,523.0,buy
693,530.75,11:49:00,2022-10-11,-395.00000000000455,100.0,526.8,09:30:00,530.75,sell
694,530.75,11:50:00,2022-10-11,-395.00000000000455,100.0,526.8,15:15:00,526.8,buy
695,530.75,11:50:00,2022-10-11,-329.99999999999545,100.0,527.45,15:15:00,526.8,buy
696,530.1,09:52:00,2022-10-12,-389.9999999999977,100.0,526.2,09:31:00,530.1,sell
697,530.1,09:53:00,2022-10-12,339.9999999999977,100.0,533.5,15:15:00,526.2,buy
698,533.6,09:31:00,2022-10-13,-280.0000000000068,100.0,530.8,10:00:00,530.8,buy
699,521.85,15:15:00,2022-10-13,894.9999999999932,100.0,530.8,10:01:00,533.6,sell
700,527.1,15:15:00,2022-10-14,414.9999999999977,100.0,531.25,10:26:00,534.55,sell
701,529.45,09:36:00,2022-10-17,1400.0,100.0,543.45,15:15:00,525.0,buy
702,554.35,09:47:00,2022-10-18,779.9999999999955,100.0,562.15,15:15:00,547.35,buy
703,553.05,15:15:00,2022-10-19,395.00000000000455,100.0,557.0,09:44:00,562.9,sell
704,552.35,11:57:00,2022-10-20,-200.0,100.0,550.35,09:31:00,552.35,sell
705,552.35,11:58:00,2022-10-20,-200.0,100.0,550.35,12:11:00,550.35,buy
706,552.35,12:24:00,2022-10-20,-200.0,100.0,550.35,12:12:00,552.35,sell
707,561.35,09:30:00,2022-10-21,-85.00000000000227,100.0,560.5,15:15:00,557.85,buy
708,574.0,09:46:00,2022-10-25,404.99999999999545,100.0,578.05,15:15:00,568.1,buy
709,582.5,09:45:00,2022-10-27,-335.0000000000023,100.0,579.15,09:31:00,582.5,sell
710,582.5,11:15:00,2022-10-27,-335.0000000000023,100.0,579.15,10:04:00,582.5,sell
711,582.5,13:16:00,2022-10-27,-335.0000000000023,100.0,579.15,14:38:00,579.15,buy
712,571.45,15:15:00,2022-10-28,659.9999999999909,100.0,578.05,09:46:00,582.5,sell
713,574.05,15:15:00,2022-10-31,-304.99999999999545,100.0,571.0,09:50:00,577.3,sell
714,578.0,09:30:00,2022-11-01,-104.99999999999545,100.0,576.95,15:15:00,574.6,buy
715,574.3,15:15:00,2022-11-02,-75.0,100.0,573.55,12:51:00,578.95,sell
716,574.7,09:31:00,2022-11-03,939.9999999999977,100.0,584.1,15:15:00,568.65,buy
717,589.1,09:30:00,2022-11-04,-839.9999999999977,100.0,580.7,10:38:00,580.7,buy
718,589.1,13:53:00,2022-11-04,350.0,100.0,592.6,15:15:00,580.7,buy
719,614.15,15:15:00,2022-11-07,-114.99999999999773,100.0,613.0,10:50:00,622.55,sell
720,615.95,15:15:00,2022-11-09,-295.00000000000455,100.0,613.0,12:03:00,619.95,sell
721,605.8,15:15:00,2022-11-10,580.0000000000068,100.0,611.6,09:33:00,615.0,sell
722,601.5,15:15:00,2022-11-11,850.0,100.0,610.0,09:32:00,618.55,sell
